PC1,PC2,PC3,PC4,PC5
-0.5145807,0.7943691,0.7002032,-0.67789155,-0.063626766
-0.42897642,0.7840568,0.65903986,-0.6479108,-0.11057794
-0.32985386,0.76758206,0.6108837,-0.6138953,-0.24820781
-0.20321248,0.7192141,0.58715844,-0.5923687,-0.35335124
0.10734968,0.58793247,0.54788417,-0.5861816,-0.42924327
0.32816696,0.4861213,0.48017406,-0.61334515,-0.3596418
0.46233544,0.42237294,0.3956678,-0.6049594,-0.17744493
-0.75664973,0.8326117,1.266737,-0.4462059,-0.4586324
-0.50544,0.66079175,1.426908,-0.6980446,-0.54399174
-0.25756523,0.52969444,0.9139102,-0.7684519,-0.43615288
-0.17612165,0.6934806,0.79436463,-0.5613177,-0.20388448
-0.0251914,0.756086,0.7883028,-0.473571,-0.10688305
0.12560545,0.7213541,0.72478294,-0.45287073,-0.15515614
0.103973165,0.7835132,0.6693367,-0.40224254,-0.24428016
0.008038972,0.82364786,0.6670759,-0.38256502,-0.18601012
0.049273293,0.826507,0.66063094,-0.36864382,-0.18794811
0.10354632,0.81461036,0.65474653,-0.35395622,-0.18568993
0.16141547,0.79604614,0.6608506,-0.34740436,-0.16646266
0.21373002,0.7733227,0.6617904,-0.3420543,-0.14780891
0.2998972,0.7409948,0.65641665,-0.33151746,-0.1494087
0.4122346,0.7004539,0.636197,-0.3158573,-0.13669062
0.54603785,0.65992486,0.6006144,-0.28968894,-0.14142764
0.67525035,0.6188339,0.5594459,-0.2641319,-0.077361345
0.5097287,0.61039174,0.65452427,-0.30438924,0.34454906
-0.7964693,0.74199545,0.94997716,-0.5870403,0.011534333
-0.93190247,0.89129317,0.93690956,-0.5687731,-0.24420458
-0.9053784,0.8767568,0.8760654,-0.6450734,-0.18920124
-0.8081086,0.8272525,0.7923726,-0.69270784,-0.18823886
-0.6484292,0.75868547,0.71686983,-0.72762847,-0.1995877
-0.4651038,0.6761631,0.6476059,-0.7551556,-0.18807828
-0.2504946,0.59061396,0.57463294,-0.76217294,-0.20041203
0.062219586,0.44543946,0.51766324,-0.7944723,-0.3039112
0.509253,0.28538358,0.40085566,-0.78029794,-0.34651256
0.75076973,0.19834387,0.2599964,-0.7406737,-0.2546355
0.9480203,0.20100105,0.103770375,-0.6016577,-0.051391363
-0.8567659,0.8479687,0.87575907,-0.6961117,-0.11301863
-0.81274384,0.80398667,0.86931944,-0.7702132,-0.012049079
-0.80479765,0.7787696,0.8338382,-0.813049,0.040077925
-0.7686927,0.7471858,0.8044034,-0.8350132,0.04641998
-0.73893934,0.7248744,0.7806627,-0.84546936,0.062868595
-0.696181,0.6928288,0.7605008,-0.84924054,0.05635786
-0.68900955,0.68517673,0.73636013,-0.84026515,0.08562648
-0.7059239,0.6885129,0.72352517,-0.83246076,0.113850355
-0.7028813,0.69045675,0.7324087,-0.82158506,0.15938139
-0.6769904,0.68969786,0.7397108,-0.80678487,0.17140436
-0.65536815,0.6934298,0.74008536,-0.7865734,0.15953624
-0.64853865,0.7153181,0.73780894,-0.7604638,0.15117109
-0.64893067,0.7346426,0.7475158,-0.7435061,0.13082993
-0.65695184,0.75263464,0.76343304,-0.731313,0.104135394
-0.7051553,0.7813097,0.77849853,-0.7305454,0.12888312
-0.7437995,0.8040303,0.780371,-0.7306455,0.10515499
-0.776889,0.8377427,0.7485558,-0.7173766,0.077747345
-0.7710878,0.8487421,0.7146994,-0.6949963,0.0028480291
-0.7692005,0.86432946,0.69178075,-0.6907159,-0.0360744
-0.76022106,0.83902276,0.69901514,-0.70991737,-0.077637434
-0.7432844,0.8351499,0.6833488,-0.7030315,-0.04275465
-0.70837665,0.8215672,0.67995656,-0.70599496,-0.025676847
-0.6752165,0.8171865,0.659451,-0.6962999,0.0028839111
-0.61794776,0.8075906,0.6344426,-0.6819551,-0.01802814
-0.547712,0.7982577,0.607756,-0.6611565,-0.048024178
-0.45616436,0.7699472,0.5832558,-0.642864,-0.1204294
-0.3165877,0.739185,0.52831674,-0.6004157,-0.28365582
-0.13249025,0.64976704,0.50335133,-0.5952418,-0.38044322
0.18243514,0.5220529,0.44218606,-0.60141355,-0.40113294
0.38586208,0.4389292,0.36263812,-0.5965371,-0.22957659
-0.80179274,0.7927066,1.1125734,-0.44989717,-0.41218913
-0.6396945,0.6491786,1.3802273,-0.71950763,-0.59122
-0.43368948,0.49771798,0.8922892,-0.8358692,-0.50171626
-0.034260157,0.52995074,0.6757289,-0.6731627,-0.22466195
0.1156338,0.6794354,0.67815584,-0.5039281,-0.099235415
0.028485876,0.8098718,0.60450613,-0.40438485,-0.12491715
0.046703074,0.84351313,0.57905257,-0.3671131,-0.20789158
0.03983881,0.82535803,0.5842985,-0.37018526,-0.16345799
0.05094288,0.8203801,0.59309113,-0.36573887,-0.13621783
0.100228295,0.8059422,0.5871537,-0.35296524,-0.13664377
0.17576556,0.79091513,0.5787909,-0.3325703,-0.15412939
0.20910583,0.77537954,0.5804155,-0.32448077,-0.13157964
0.30033436,0.74699295,0.5675895,-0.301288,-0.1717807
0.4092099,0.70803225,0.55071986,-0.28863227,-0.1766702
0.5539909,0.66366446,0.5282527,-0.27212238,-0.16788876
0.7064058,0.61670196,0.48730862,-0.25347656,-0.17252219
0.7753054,0.59074223,0.46106768,-0.23991048,-0.11423433
0.57116956,0.5625154,0.59874344,-0.31117678,0.48377335
-0.9261405,0.816187,0.86175716,-0.5745187,-0.16075814
-0.95117587,0.8463963,0.8151052,-0.5923484,-0.2685957
-0.90246135,0.855765,0.7219368,-0.6449322,-0.25937444
-0.78884214,0.8124646,0.6549438,-0.6918061,-0.24454314
-0.6256297,0.7409712,0.5940251,-0.72563446,-0.216761
-0.45270932,0.66518724,0.52734363,-0.74464846,-0.1860528
-0.27457815,0.58515537,0.47825462,-0.758066,-0.195719
0.026612367,0.4494697,0.42538983,-0.7803283,-0.26523757
0.45740983,0.28887737,0.32693875,-0.7745086,-0.36007404
0.69234926,0.2001313,0.23099196,-0.74462765,-0.30696297
0.84144956,0.202474,0.11944568,-0.6452989,-0.14006996
0.70210665,0.33918417,0.07076156,-0.49128187,0.14933288
-1.0218595,0.7607771,0.8860458,-0.72324955,0.22439325
-0.97036445,0.8323957,0.79959357,-0.7664902,-0.025171876
-0.9225704,0.80684197,0.77008814,-0.8177369,0.03202629
-0.89703304,0.78073084,0.7399186,-0.84836864,0.07258856
-0.8521808,0.7489377,0.7212901,-0.86372995,0.06802404
-0.8199137,0.7327639,0.7057088,-0.86573744,0.08311665
-0.7796883,0.7067865,0.6996136,-0.8630579,0.088005066
-0.75578123,0.6989528,0.68334436,-0.84892297,0.09678435
-0.7694776,0.70715797,0.67297065,-0.83744407,0.12401152
-0.76053685,0.7065016,0.6802622,-0.82934105,0.15117598
-0.732181,0.70459116,0.6884606,-0.81489897,0.15651989
-0.70578843,0.7089969,0.6923963,-0.7923431,0.14290929
-0.6862863,0.7194711,0.6978419,-0.77069825,0.11668074
-0.67813855,0.7344121,0.7012429,-0.75120926,0.08658016
-0.7027635,0.7608031,0.7062415,-0.7338178,0.08674264
-0.7541519,0.7884065,0.7120927,-0.7281389,0.10604787
-0.821505,0.82164013,0.71429706,-0.7291902,0.13718677
-0.84722006,0.8313745,0.70063555,-0.7282862,0.0848124
-0.84546655,0.8380619,0.6713072,-0.7163855,-0.007857442
-0.84751576,0.85578835,0.64179826,-0.70518064,-0.031187415
-0.8377283,0.8512298,0.63093615,-0.7044153,-0.040173292
-0.81664616,0.8463727,0.61463606,-0.6985681,-0.011849284
-0.7867139,0.8390156,0.6097438,-0.6960904,0.016853929
-0.7336859,0.82283986,0.59798753,-0.6896183,0.013070941
-0.6617338,0.8083247,0.5790338,-0.6761676,-0.014351845
-0.6009569,0.7963747,0.56560326,-0.6608423,-0.011644363
-0.5217961,0.7720164,0.5433306,-0.64332306,-0.070557356
-0.39467376,0.74252284,0.4903885,-0.6047509,-0.21676612
-0.24850664,0.6734334,0.46794802,-0.598475,-0.28769934
0.05138636,0.56162155,0.39913464,-0.582199,-0.38177675
0.27894828,0.4702555,0.33627403,-0.5800831,-0.2569402
-0.84237546,0.76929677,0.92020535,-0.44009018,-0.37880158
-0.6550267,0.6127511,1.3516586,-0.7331597,-0.64991134
-0.63667774,0.4771291,0.99946415,-0.9065999,-0.598846
-0.104121804,0.38411987,0.5521358,-0.8545768,-0.34055406
0.3083903,0.5264789,0.5238782,-0.59220666,-0.11712682
0.17937599,0.7711662,0.47155094,-0.39793634,-0.21103263
0.1234227,0.8271316,0.4694444,-0.36196727,-0.18004131
0.07876821,0.81138766,0.49119747,-0.37266207,-0.13310337
0.060725812,0.81178105,0.5097177,-0.3658414,-0.092422724
0.11271383,0.7983004,0.49929368,-0.34446073,-0.121444225
0.18587138,0.78654397,0.49184942,-0.32079834,-0.12730956
0.22883551,0.7769693,0.48555207,-0.3021406,-0.11376333
0.2998054,0.75933325,0.46995866,-0.27796054,-0.15023768
0.37211505,0.72608125,0.46382248,-0.27428263,-0.15420437
0.54154724,0.6621374,0.452222,-0.26744068,-0.18869352
0.69353,0.59984577,0.43507612,-0.2715233,-0.2022531
0.85678077,0.5447551,0.4101616,-0.266455,-0.18057144
0.994947,0.48436582,0.3874579,-0.26340908,0.03161037
-0.860544,0.6720921,0.81355035,-0.6557904,0.040993333
-1.0086849,0.83772004,0.75338906,-0.60486454,-0.23838997
-0.9589683,0.8419777,0.64610124,-0.6228954,-0.27406198
-0.8678259,0.8314897,0.5651762,-0.64655054,-0.2630337
-0.7530977,0.78836167,0.51729107,-0.6886972,-0.23596096
-0.5846159,0.7067567,0.46761906,-0.72649956,-0.20137751
-0.4120944,0.6257225,0.42219508,-0.7512479,-0.16922355
-0.27121273,0.55387986,0.3904866,-0.7678351,-0.14998817
-0.034413483,0.44456136,0.34384477,-0.7785095,-0.18731153
0.2750147,0.3354689,0.2613604,-0.7584494,-0.29640394
0.53593665,0.24645579,0.19305134,-0.72594845,-0.30619574
0.7579723,0.20319664,0.12427628,-0.65571344,-0.18243277
0.72186846,0.32637846,0.02616036,-0.5188749,-0.029631734
0.20347942,0.48623145,0.1370238,-0.4748118,0.40939522
-1.1029058,0.81468594,0.75082946,-0.75899804,0.093334556
-1.0645915,0.8319527,0.69349533,-0.8050083,0.0077701807
-0.9978982,0.80222666,0.6706516,-0.8457456,0.037410736
-0.948281,0.77685225,0.6477172,-0.8686163,0.073791265
-0.9066052,0.75442827,0.6369872,-0.8780103,0.09251118
-0.8681019,0.7374979,0.62963825,-0.87473017,0.09456575
-0.829735,0.71499646,0.62726617,-0.87018317,0.099755764
-0.801865,0.7100812,0.6170795,-0.8551464,0.10937333
-0.81136996,0.7146131,0.61463237,-0.84182787,0.13956118
-0.8026178,0.7148162,0.6204828,-0.8315621,0.1664269
-0.7714527,0.7178184,0.6221742,-0.8110408,0.14383292
-0.7390532,0.7170483,0.6299478,-0.79055524,0.11311352
-0.6945602,0.7156116,0.6455443,-0.7718119,0.0798043
-0.6879112,0.7278949,0.6536155,-0.7543975,0.04839599
-0.69804716,0.7507149,0.6597571,-0.7338371,0.04026985
-0.7576626,0.7869135,0.6516522,-0.7178851,0.05647874
-0.842443,0.82954943,0.6406193,-0.70806104,0.10146129
-0.8822482,0.84165776,0.6313649,-0.70548195,0.094050765
-0.89850336,0.84099567,0.62600076,-0.7174347,0.010934234
-0.909096,0.87100184,0.5798852,-0.6900976,0.047729373
-0.8908803,0.85198843,0.57721865,-0.7010621,0.0028793812
-0.8655003,0.84808505,0.55578244,-0.69302094,0.014566064
-0.8331236,0.84357893,0.5423212,-0.68323725,0.038439274
-0.7686388,0.8254236,0.5377706,-0.6801233,0.022735119
-0.6751428,0.79437697,0.5299243,-0.67381865,-0.010830283
-0.61928946,0.7794055,0.52065605,-0.6632682,-0.029908538
-0.5235589,0.76794064,0.47269762,-0.6288005,-0.14481139
-0.41947085,0.7284113,0.44793427,-0.61317337,-0.2075504
-0.27932993,0.66542256,0.4154706,-0.6007558,-0.25285184
-0.097001255,0.58917916,0.36439192,-0.5862619,-0.28861463
0.13556863,0.4972707,0.32938313,-0.5797094,-0.15620995
-0.8529971,0.672048,1.1668261,-0.6625837,-0.6078124
-0.80114967,0.46187127,1.1623955,-0.9591805,-0.63832664
-0.3334065,0.32971144,0.67109764,-1.0082364,-0.5333399
0.4128607,0.31363237,0.323972,-0.7967392,-0.19206798
0.41673297,0.6403724,0.35435283,-0.47300214,-0.21669078
0.22481339,0.78733385,0.35609162,-0.3763612,-0.1817224
0.13453095,0.7910844,0.37911117,-0.37193918,-0.11263418
0.10271998,0.79693425,0.40882897,-0.36048138,-0.080370545
0.12887375,0.7798141,0.41543055,-0.34585166,-0.08034754
0.2055922,0.77010477,0.4039396,-0.31527424,-0.11448002
0.25382435,0.767665,0.38610178,-0.28677297,-0.12951624
0.3292588,0.7531308,0.3649708,-0.26094598,-0.17708492
0.39921457,0.7202164,0.35077965,-0.25502038,-0.1979996
0.51488346,0.65705454,0.36242425,-0.27174592,-0.21040797
0.653871,0.58488,0.37214887,-0.29909217,-0.2226305
0.92657715,0.49440944,0.3480333,-0.3028363,-0.18197167
1.2137129,0.41437685,0.2939713,-0.26311362,-0.022319913
0.7558103,0.46654904,0.4433189,-0.29857755,0.6868143
-1.064934,0.7838236,0.7558313,-0.62904745,-0.19795144
-1.0057654,0.816466,0.6137754,-0.65209746,-0.25935996
-0.92236865,0.81089413,0.493137,-0.6608169,-0.27974385
-0.8127269,0.7859312,0.44246227,-0.680069,-0.2671013
-0.72839695,0.760234,0.4015327,-0.7000356,-0.20957112
-0.5666429,0.6802212,0.3538667,-0.7297199,-0.17119515
-0.40610838,0.59813535,0.31891334,-0.7534158,-0.14108789
-0.2711181,0.52708113,0.29699254,-0.76942706,-0.121388435
-0.083468005,0.44946635,0.25696528,-0.7619545,-0.16837001
0.13061236,0.37192476,0.204759,-0.74111265,-0.24646574
0.37727198,0.2891116,0.16208601,-0.71633726,-0.290636
0.6365488,0.23057878,0.10870099,-0.64725137,-0.21722198
0.6908261,0.3168906,0.00063991547,-0.5311158,-0.117685676
0.20242251,0.5141181,0.017470598,-0.45009953,0.11334503
-1.2801818,0.6675912,0.90043604,-0.8041995,0.6320063
-1.1925461,0.82831347,0.6421661,-0.78964484,0.083525896
-1.1206273,0.83355176,0.5857762,-0.8255602,0.009383082
-1.0471641,0.8046907,0.5703481,-0.8567273,0.038641214
-0.97974175,0.77559245,0.55801624,-0.874154,0.07291925
-0.9338463,0.7554842,0.5527334,-0.88006616,0.093553066
-0.90014696,0.7425586,0.5474076,-0.871988,0.10020995
-0.88161606,0.7350708,0.5436381,-0.8614341,0.1108489
-0.8659422,0.73090374,0.54197574,-0.8484094,0.13151467
-0.85733324,0.7283131,0.54171866,-0.83718413,0.15492094
-0.82845,0.7256702,0.5441148,-0.8199624,0.1589024
-0.7957384,0.72908413,0.544134,-0.79682136,0.12449348
-0.7529569,0.7224976,0.55653715,-0.78024906,0.07824695
-0.6935777,0.71434724,0.57785654,-0.7626859,0.03902304
-0.6832125,0.7251593,0.59190917,-0.7441882,0.008435249
-0.69848126,0.7521461,0.5955664,-0.71844584,0.0029251575
-0.7558281,0.78901494,0.5854629,-0.7003764,0.0068302155
-0.84060866,0.8331419,0.57227325,-0.68368655,0.04815018
-0.88546413,0.8311583,0.5783452,-0.70079136,0.02711153
-0.9193951,0.83926404,0.57015693,-0.7061473,0.012483358
-0.9325275,0.8487421,0.54376125,-0.69851583,0.041734934
-0.9245197,0.8421222,0.5274106,-0.69739056,0.036144137
-0.906836,0.8563663,0.4856466,-0.6746827,0.069162965
-0.8582381,0.8317696,0.48207378,-0.68181354,0.030474782
-0.78825974,0.8083936,0.47643894,-0.68035805,0.017522812
-0.69553256,0.77721703,0.47038317,-0.67380047,-0.01267004
-0.59078634,0.7590021,0.44221437,-0.6497047,-0.13376188
-0.48003343,0.735911,0.40893704,-0.62567383,-0.23341233
-0.4054215,0.7034117,0.38915312,-0.6191962,-0.24150187
-0.30467367,0.6571263,0.35512435,-0.6017145,-0.25564915
-0.15476145,0.59037316,0.31895792,-0.5860101,-0.23711199
0.0029599331,0.53019583,0.31342494,-0.5697316,-0.11190224
-0.96639854,0.6548239,0.98198855,-0.6414077,-0.5489502
-0.8200292,0.3827883,1.2053107,-1.0278051,-0.6680733
-0.51020104,0.2516433,0.8238801,-1.136621,-0.66292965
0.36541536,0.13534153,0.19218266,-1.0400949,-0.3004526
0.6045467,0.5016717,0.2034918,-0.5726435,-0.19544494
0.33576652,0.7434906,0.24175978,-0.38833916,-0.18729246
0.21025409,0.76611173,0.27529228,-0.3721645,-0.117955685
0.166945,0.77638876,0.30925715,-0.35471272,-0.08416903
0.17037983,0.7667905,0.31334507,-0.33471227,-0.08484566
0.21813236,0.76237833,0.30838096,-0.3052733,-0.10484278
0.26743934,0.7576066,0.28341734,-0.27773803,-0.13808191
0.35525692,0.7431563,0.25473344,-0.24882519,-0.21498144
0.4476522,0.7005085,0.2322632,-0.24282277,-0.29209465
0.5153304,0.64048755,0.25597513,-0.27685583,-0.26144195
0.654805,0.55831826,0.2748009,-0.31660366,-0.26845264
0.9329037,0.47019923,0.2565962,-0.31915832,-0.23000169
1.2540939,0.38976395,0.21516502,-0.26251125,-0.037736893
0.8241153,0.45992315,0.33601093,-0.272107,0.59747434
-1.2487495,0.6424657,0.8389995,-0.7056891,0.18997037
-1.116575,0.8241488,0.58038926,-0.6412238,-0.2332896
-0.9493031,0.7784878,0.45253706,-0.6963098,-0.27830046
-0.85762095,0.7565657,0.37022316,-0.70689476,-0.27849942
-0.7921842,0.75193894,0.33736575,-0.7074053,-0.22149515
-0.7143046,0.72461164,0.30638826,-0.721846,-0.1521051
-0.6054711,0.6803094,0.25080836,-0.7285546,-0.10733688
-0.46136338,0.6064416,0.21771681,-0.74236006,-0.099821925
-0.29744703,0.5253397,0.19860208,-0.75259864,-0.114014864
-0.102929175,0.45399487,0.15865874,-0.73369914,-0.18097723
0.06665622,0.3941971,0.12545478,-0.70943075,-0.2324431
0.26411313,0.33409774,0.099254966,-0.67939234,-0.27993053
0.5456616,0.2608658,0.062386394,-0.6252501,-0.26297057
0.57733804,0.34277356,-0.0362705,-0.52701426,-0.18870044
0.076588765,0.5472189,-0.03528583,-0.4562894,0.036711097
-1.3460723,0.680755,0.8156011,-0.8132864,0.60066164
-1.2522959,0.83933127,0.5453262,-0.796607,0.102096915
-1.1514492,0.8383318,0.48360294,-0.8278162,0.019492269
-1.0643284,0.80616915,0.47082,-0.85436904,0.037049174
-0.98856974,0.77674663,0.4597919,-0.86713415,0.079156995
-0.9440889,0.75698483,0.46136713,-0.870433,0.09495127
-0.91929656,0.7522584,0.45624357,-0.8576269,0.11138034
-0.9284361,0.7612127,0.45096266,-0.8421792,0.14619255
-0.91222566,0.75071347,0.45382857,-0.8313648,0.14845896
-0.8957816,0.75023234,0.44842672,-0.81495446,0.16431653
-0.85623175,0.7448026,0.44733286,-0.7975137,0.13945079
-0.8069344,0.7390312,0.45175183,-0.7760786,0.10037589
-0.7506175,0.7258097,0.47161114,-0.7613784,0.04757738
-0.6983276,0.7138711,0.50435495,-0.7512513,0.008981228
-0.6856597,0.7231642,0.5222851,-0.7309014,-0.015804887
-0.71472275,0.7539226,0.5289272,-0.70567614,-0.017371058
-0.764386,0.78658974,0.5256287,-0.68657243,-0.019983053
-0.8397863,0.8311583,0.50964,-0.6661204,0.017384171
-0.8866891,0.82899344,0.5148908,-0.683508,-0.00012302399
-0.9297505,0.835878,0.50624675,-0.6893201,0.022755742
-0.94196093,0.8343929,0.48671538,-0.68820095,0.0540272
-0.9350032,0.8370987,0.45011985,-0.6658228,0.0980469
-0.9191086,0.84490097,0.42289144,-0.66801643,0.074201584
-0.8672884,0.8244797,0.40711594,-0.6718132,0.054117322
-0.79771084,0.789549,0.41086924,-0.6812039,0.023177862
-0.7218444,0.76233137,0.40656888,-0.6734727,-0.025565505
-0.5644087,0.7303711,0.3673166,-0.639733,-0.21406126
-0.4296168,0.6877924,0.3492986,-0.623461,-0.27687484
-0.33726963,0.65795195,0.32874537,-0.6159426,-0.2751308
-0.29631186,0.6437899,0.29306972,-0.59363,-0.26750368
-0.19148955,0.6003791,0.27000034,-0.5676314,-0.22982895
-0.1397469,0.5624305,0.3059255,-0.5565083,-0.06730294
-1.0129526,0.6310743,0.81943214,-0.63680136,-0.5042526
-0.7880824,0.33259416,1.1617961,-1.0568128,-0.7113689
-0.5443744,0.15739667,0.9116075,-1.2258825,-0.7126639
0.23253171,0.033258557,0.1411308,-1.1919459,-0.39490724
0.70889074,0.36876547,0.05611348,-0.66752505,-0.18706131
0.4849841,0.67011034,0.15435588,-0.4132713,-0.20581019
0.30012006,0.7406651,0.17744076,-0.36935985,-0.124022365
0.25049597,0.7547537,0.21090543,-0.3414058,-0.10678315
0.22381155,0.75104845,0.21415555,-0.32244492,-0.09570074
0.23323683,0.7481829,0.22243977,-0.30920267,-0.05960405
0.29314446,0.73949206,0.18644726,-0.27754784,-0.13645804
0.3591472,0.7287973,0.15725648,-0.25571907,-0.18581283
0.43856168,0.6895617,0.12852252,-0.2516514,-0.27917343
0.46726888,0.6272365,0.16455615,-0.29933107,-0.20786321
0.6175426,0.5422634,0.1734612,-0.33724093,-0.27267504
0.89687973,0.45783913,0.16209233,-0.33367538,-0.25529236
1.2193233,0.37621987,0.14309001,-0.27642453,-0.02976048
0.9128023,0.4562775,0.20860946,-0.24074244,0.4256084
-1.2014843,0.6590818,0.63148654,-0.6611232,0.035345674
-1.0479747,0.79254353,0.4156173,-0.6641802,-0.2675346
-0.8641587,0.73521245,0.30161893,-0.728669,-0.2816311
-0.78549045,0.70270526,0.2602061,-0.7454411,-0.26667786
-0.7398128,0.6962067,0.23796737,-0.7429538,-0.17294264
-0.67944664,0.6760889,0.20986128,-0.7480612,-0.10323
-0.6030459,0.64865506,0.1630516,-0.7455291,-0.05118203
-0.48457313,0.5946039,0.12955809,-0.7484609,-0.06313217
-0.32316276,0.5255183,0.10020745,-0.7416707,-0.09885931
-0.1634578,0.4776832,0.05867064,-0.70650613,-0.17548811
-0.038339283,0.44169986,0.039018273,-0.6764787,-0.21504116
0.10763124,0.39969742,0.034242034,-0.64557076,-0.261055
0.3736842,0.32399487,0.008018851,-0.60042727,-0.26979446
0.39924496,0.39196742,-0.06895983,-0.5196675,-0.21592271
-0.051722948,0.58505166,-0.09626019,-0.45813787,-0.045618773
-0.27722695,0.59802973,0.034065604,-0.5274842,0.32870042
-0.65159017,0.6533514,0.13448536,-0.6753731,0.27170515
-0.44638962,0.6134161,0.15603781,-0.65084577,0.32363546
-1.3520093,0.6837088,0.7234153,-0.80689657,0.57945
-1.2614019,0.846697,0.45345342,-0.78847396,0.09873116
-1.1448177,0.84422815,0.37637532,-0.8131679,0.019312501
-1.0524454,0.80713284,0.36181915,-0.8398434,0.028380632
-0.9826419,0.7804071,0.3526311,-0.84825706,0.05848193
-0.9559565,0.76883876,0.3584684,-0.8476928,0.078722715
-0.93142706,0.75941885,0.36413395,-0.83993137,0.09023428
-0.9442749,0.76648486,0.36353362,-0.8238223,0.118670106
-0.93373716,0.7657367,0.35902083,-0.8094121,0.1528871
-0.91140944,0.7659637,0.35042036,-0.78876,0.16630363
-0.8771617,0.7616426,0.35249722,-0.7721092,0.13700163
-0.8268651,0.748351,0.36600685,-0.75849247,0.08656478
-0.77688986,0.73384726,0.39265537,-0.7458873,0.052238107
-0.73223627,0.7185694,0.42825872,-0.73718244,0.029044509
-0.7198604,0.7211977,0.45824558,-0.72249645,0.0012050867
-0.72258466,0.7361845,0.4776801,-0.70484513,-0.022254825
-0.76005965,0.7639576,0.47664273,-0.68966275,-0.040825844
-0.815226,0.79535997,0.46454406,-0.6767019,-0.04554534
-0.87847966,0.81773746,0.45243096,-0.6757294,-0.014820099
-0.92965,0.8285185,0.43622983,-0.6744112,0.030100584
-0.9439525,0.8319596,0.40367496,-0.6569356,0.09284186
-0.94040287,0.8313514,0.3782513,-0.6562674,0.09036827
-0.9257209,0.8320252,0.34874237,-0.65868133,0.07994974
-0.8841891,0.8159605,0.3316449,-0.6636833,0.06752074
-0.8262045,0.7872304,0.3299024,-0.66915,0.041332126
-0.75785834,0.7591301,0.3310336,-0.6638605,-0.01942432
-0.5977575,0.7235645,0.29184198,-0.6295859,-0.21538198
-0.41579401,0.6646377,0.27407968,-0.6118407,-0.31115812
-0.31468108,0.6413988,0.2506672,-0.5910894,-0.3117227
-0.26944205,0.6229278,0.24188137,-0.572904,-0.24648517
